Date,Username,URL,Hashtags,Rendered_Content,Out_Links,Users_Mentioned,Media,Coordinates,Place,Source_URL,Source_Label,Retweeted_Tweet,Quoted_Tweet,Replies,Retweets,Likes,Quotes
3/8/2018 8:00:01 AM,SBTS,https://twitter.com/SBTS/status/971732269063950337,['TheBriefing'],Prenatal sex selection threatens the very survival of Armenia @albertmohler #TheBriefing sbts.co/2FpZfts,['http://sbts.co/2FpZfts'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,4,0
3/8/2018 7:30:03 AM,SBTS,https://twitter.com/SBTS/status/971724728032530432,['TheBriefing'],Why America’s double-mindedness is glaringly apparent at the intersection of Down syndrome and abortion @albertmohler #TheBriefing sbts.co/2oXRyE4,['http://sbts.co/2oXRyE4'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,2,1
3/7/2018 8:55:30 PM,SBTS,https://twitter.com/SBTS/status/971565036450844672,,Watch live as @AlbertMohler preaches at @ShepConf at 9 p.m. EST. shepherdsconference.org,['https://www.shepherdsconference.org'],"['albertmohler', 'shepconf']",,,,http://twitter.com/download/iphone,Twitter for iPhone,,,0,1,7,2
3/7/2018 4:35:13 PM,SBTS,https://twitter.com/SBTS/status/971499535884316672,,Alumni and friends in Southern California: Join us tonight for a dessert reception with @AlbertMohler and others. sbts.co/2D6Dopd,['http://sbts.co/2D6Dopd'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,3,1,0
3/7/2018 11:57:31 AM,SBTS,https://twitter.com/SBTS/status/971429651318009858,['RenownYouth'],"Youth pastors, are your students trained to stand firm in their faith? Join @AlbertMohler and others next month for #RenownYouth. There's still time to join us. sbts.co/2FuUKkK https://t.co/qrPtyi3qrL",['http://sbts.co/2FuUKkK'],['albertmohler'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/971429533088960517/pu/img/Py6t30DvrB5LVB8r.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/971429533088960517/pu/vid/338x180/mfIB1b-fD7lKzZ3h.mp4', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/971429533088960517/pu/vid/676x360/6pGtSmyEL7xkEZfO.mp4', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/971429533088960517/pu/pl/s13jc-QaGJw5GVze.m3u8', bitrate=None)], duration=69.2, views=317)]",,,https://buffer.com,Buffer,,,0,1,2,0
3/7/2018 8:30:18 AM,SBTS,https://twitter.com/SBTS/status/971377502173257728,['TheBriefing'],"Despite Americans’ claim to rugged individualism, political affiliations are often very predictable @albertmohler #TheBriefing sbts.co/2tqyCDw",['http://sbts.co/2tqyCDw'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,2,4,0
3/7/2018 8:10:01 AM,SBTS,https://twitter.com/SBTS/status/971372396371431425,['TheBriefing'],"As California proves, the further you get from agriculture, the more liberal the social context grows @albertmohler #TheBriefing sbts.co/2D5b3Q0",['http://sbts.co/2D5b3Q0'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,2,0
3/7/2018 7:50:03 AM,SBTS,https://twitter.com/SBTS/status/971367372891348992,['TheBriefing'],"Why it’s important to understand that culture produces politics, not the other way around @albertmohler #TheBriefing sbts.co/2oPeciv",['http://sbts.co/2oPeciv'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,1,0
3/7/2018 7:30:43 AM,SBTS,https://twitter.com/SBTS/status/971362507154776064,['TheBriefing'],What we learn about the moral tenor of our times in the wake of Nashville mayor’s guilty plea and resignation @albertmohler #TheBriefing sbts.co/2tq1Q54,['http://sbts.co/2tq1Q54'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,1,0
3/6/2018 8:30:00 AM,SBTS,https://twitter.com/SBTS/status/971015038898262016,['TheBriefing'],"As fake video is on the rise, the task of separating truth from lie is increasingly complicated  @albertmohler #TheBriefing sbts.co/2oLj1JJ",['http://sbts.co/2oLj1JJ'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,1,0
3/6/2018 8:10:00 AM,SBTS,https://twitter.com/SBTS/status/971010006677180418,['TheBriefing'],Why a morally-sane society must consider all the ways in which we can protect our children @albertmohler #TheBriefing sbts.co/2FjFoMH,['http://sbts.co/2FjFoMH'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,1,0
3/6/2018 7:50:02 AM,SBTS,https://twitter.com/SBTS/status/971004980030210049,['TheBriefing'],Why we better be careful about assuming it makes sense to jail those who offend us politically @albertmohler #TheBriefing sbts.co/2Fjtkv1,['http://sbts.co/2Fjtkv1'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,0,0
3/6/2018 7:30:28 AM,SBTS,https://twitter.com/SBTS/status/971000058064834561,['TheBriefing'],Election results in Italy send clear moral signal at the expense of the European political establishment @albertmohler #TheBriefing sbts.co/2D2y3PP,['http://sbts.co/2D2y3PP'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,1,0
3/5/2018 8:30:34 AM,SBTS,https://twitter.com/SBTS/status/970652792263147520,['TheBriefing'],"A brave new world on the California freeways: Beginning in April, there may not be a driver in the driver’s seat of that car driving next to you @albertmohler #TheBriefing sbts.co/2FeEilh",['http://sbts.co/2FeEilh'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,2,4,0
3/5/2018 8:15:09 AM,SBTS,https://twitter.com/SBTS/status/970648911856709632,['TheBriefing'],Should there be a moral mandate for absolute gender equality in every field? @albertmohler #TheBriefing sbts.co/2FhAeAD,['http://sbts.co/2FhAeAD'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,1,0
3/5/2018 8:01:09 AM,SBTS,https://twitter.com/SBTS/status/970645391707398144,['TheBriefing'],The real reason why it’s impossible to clone a dog’s soul @albertmohler #TheBriefing sbts.co/2CZa7wG,['http://sbts.co/2CZa7wG'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,2,0
3/5/2018 7:30:34 AM,SBTS,https://twitter.com/SBTS/status/970637693989412864,['TheBriefing'],And the Oscar goes to...virtue signaling and moral contradictions @albertmohler #TheBriefing sbts.co/2I5i9Ia,['http://sbts.co/2I5i9Ia'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,0,0
3/3/2018 12:34:02 AM,SBTS,https://twitter.com/SBTS/status/969808096280399872,,"Tonight @AlbertMohler answered questions from students at UCLA on the Bible, the Christian worldview, and the gospel of Jesus Christ. https://t.co/ANOcOOLQPE",,['albertmohler'],"[Photo(previewUrl='https://pbs.twimg.com/media/DXVzUt-WAAAW5ov?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DXVzUt-WAAAW5ov?format=jpg&name=large')]",,,https://buffer.com,Buffer,,,0,2,19,0
3/3/2018 12:29:19 AM,SBTS,https://twitter.com/SBTS/status/969806906255642624,,"""I am absolutely confident of this: 'We can trust Christ to keep his promises.'"" – @AlbertMohler at The Ask Anything Tour",,['albertmohler'],,,,https://buffer.com,Buffer,,,0,7,33,0
3/2/2018 11:29:16 PM,SBTS,https://twitter.com/SBTS/status/969791795537371136,,"""I don't think any other worldview comes even close to making as much sense at the Christian worldview makes."" – @AlbertMohler at The Ask Anything Tour",,['albertmohler'],,,,https://buffer.com,Buffer,,,0,4,18,1
3/2/2018 11:03:25 PM,SBTS,https://twitter.com/SBTS/status/969785289458806784,,"""Gender is a fixed identity. It's not fixed by the individual, it's fixed by the Creator."" – @AlbertMohler at UCLA. Watch live: sbts.co/2F9fqLT",['http://sbts.co/2F9fqLT'],['albertmohler'],,,,https://buffer.com,Buffer,,,1,11,57,2
3/2/2018 10:50:51 PM,SBTS,https://twitter.com/SBTS/status/969782125867229185,,"""The two greatest questions we can ask: 'Is there a God and does he speak?'"" – @AlbertMohler, the Ask Anything Tour at UCLA. Watch live: sbts.co/2t7y5WA",['http://sbts.co/2t7y5WA'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,8,0
3/2/2018 10:07:07 PM,SBTS,https://twitter.com/SBTS/status/969771120390963202,,"In just a few moments, @AlbertMohler will address students at UCLA for the Ask Anything Tour. Watch live at 7:30 Pacific Time: sbts.co/2FayedJ https://t.co/HOZ3ToBBvA",['http://sbts.co/2FayedJ'],['albertmohler'],"[Photo(previewUrl='https://pbs.twimg.com/media/DXVRsYRXcAA47cP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DXVRsYRXcAA47cP?format=jpg&name=large')]",,,https://buffer.com,Buffer,,,0,3,8,0
3/2/2018 9:11:10 AM,SBTS,https://twitter.com/SBTS/status/969575847597367297,,"If you're in the LA area, join @AlbertMohler tonight at 7:30 p.m. for the Ask Anything Tour at UCLA. sbts.co/2HUwLKd https://t.co/gMQ9fHEpgY",['http://sbts.co/2HUwLKd'],['albertmohler'],"[Photo(previewUrl='https://pbs.twimg.com/media/DXSgGCxW4AAkwUC?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DXSgGCxW4AAkwUC?format=jpg&name=large')]",,,https://buffer.com,Buffer,,,0,0,6,0
3/2/2018 8:30:15 AM,SBTS,https://twitter.com/SBTS/status/969565549004025858,['TheBriefing'],There is a 40% chance that you’ve been exposed to 100% misleading statistics @albertmohler #TheBriefing sbts.co/2HXgJPB,['http://sbts.co/2HXgJPB'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,1,0
3/2/2018 8:00:48 AM,SBTS,https://twitter.com/SBTS/status/969558138826477569,['TheBriefing'],Why one same-sex couple is surprised when the convictions of a Christian school turn out to be convictional @albertmohler #TheBriefing sbts.co/2F4R5GN,['http://sbts.co/2F4R5GN'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,6,0
3/2/2018 7:30:05 AM,SBTS,https://twitter.com/SBTS/status/969550410259329024,['TheBriefing'],Is “perpetual peace” possible? How Vladimir Putin’s latest announcement further undermines the hope of the Enlightenment @albertmohler #TheBriefing sbts.co/2FLQATu,['http://sbts.co/2FLQATu'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,0,0
3/1/2018 2:22:09 PM,SBTS,https://twitter.com/SBTS/status/969291718901272576,,"Join us June 8-9, 2018 in Dallas. Speakers include @AlbertMohler, @DrMoore, @JenniferWilkin, @MattChandler74, @JDGreear, @TrilliaNewbell, @ThabitiAnyabwil, and more.",,"['albertmohler', 'drmoore', 'jenniferwilkin', 'MattChandler74', 'jdgreear', 'trillianewbell', 'ThabitiAnyabwil']",,,,http://twitter.com,Twitter Web Client,,,0,0,3,0
3/1/2018 8:30:33 AM,SBTS,https://twitter.com/SBTS/status/969203236782649344,['TheBriefing'],"In aftermath of ‘Emperor for Life’ announcement, Chinese censors go into overdrive @albertmohler #TheBriefing sbts.co/2HUgJQH",['http://sbts.co/2HUgJQH'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,1,0
3/1/2018 8:00:01 AM,SBTS,https://twitter.com/SBTS/status/969195552092180482,['TheBriefing'],Parenthood redefined: Ohio judge nullifies parental rights after parents object to teenager’s gender transition @albertmohler #TheBriefing sbts.co/2HVHbZW,['http://sbts.co/2HVHbZW'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,3,5,0
3/1/2018 7:30:01 AM,SBTS,https://twitter.com/SBTS/status/969188002135240705,['TheBriefing'],How genetic testing presents parents with a moral decision never faced by previous generations @albertmohler #TheBriefing sbts.co/2HWIaJC,['http://sbts.co/2HWIaJC'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,1,0
2/28/2018 8:30:02 AM,SBTS,https://twitter.com/SBTS/status/968840721682792449,['TheBriefing'],Do dogs feel guilt? What the doctrine of creation tells us about our pets @albertmohler #TheBriefing sbts.co/2t54htQ,['http://sbts.co/2t54htQ'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,0,0
2/28/2018 8:10:11 AM,SBTS,https://twitter.com/SBTS/status/968835725012750338,['TheBriefing'],Is there a morality to eating one animal rather than the other? @albertmohler #TheBriefing sbts.co/2oBz9wp,['http://sbts.co/2oBz9wp'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,0,0
2/28/2018 7:50:02 AM,SBTS,https://twitter.com/SBTS/status/968830655374221312,['TheBriefing'],Symptoms of the subverted family present themselves on America’s college campuses @albertmohler #TheBriefing sbts.co/2BUAt60,['http://sbts.co/2BUAt60'],['albertmohler'],,,,https://buffer.com,Buffer,,,1,1,3,0
2/28/2018 7:30:09 AM,SBTS,https://twitter.com/SBTS/status/968825649900158977,['TheBriefing'],Are boys broken? How a basic change in the moral air of American society has led to the systemic devaluation of life @albertmohler #TheBriefing sbts.co/2t5BIMG,['http://sbts.co/2t5BIMG'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,3,0
2/27/2018 8:30:03 AM,SBTS,https://twitter.com/SBTS/status/968478336988209152,['TheBriefing'],Chinese President to become ‘Emperor for Life’ in further concentration of power by Communist Party @albertmohler #TheBriefing sbts.co/2oBd0OT,['http://sbts.co/2oBd0OT'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,2,0
2/27/2018 8:00:55 AM,SBTS,https://twitter.com/SBTS/status/968471005357330432,['TheBriefing'],"In redefining Title VII, courts once again use the powers of legal coercion to establish a new morality in the United States @albertmohler #TheBriefing sbts.co/2t2FhDk",['http://sbts.co/2t2FhDk'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,2,0
2/27/2018 7:30:45 AM,SBTS,https://twitter.com/SBTS/status/968463411267997696,['TheBriefing'],Ideological cleansing on campus: Harvard forces Christian ministry to choose between Christian convictions and continued ministry on campus @albertmohler #TheBriefing sbts.co/2EYTT8k,['http://sbts.co/2EYTT8k'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,6,2
2/26/2018 2:20:00 PM,SBTS,https://twitter.com/SBTS/status/968204016747536384,,“Now he is with the Lord he so faithfully preached.” – @AlbertMohler on Billy Graham. sbts.co/2FzPb1S,['http://sbts.co/2FzPb1S'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,8,0
2/26/2018 8:30:10 AM,SBTS,https://twitter.com/SBTS/status/968115977685790721,['TheBriefing'],Why the words ‘spiritual emotion’ are nonsensical when it comes to the issue of gratitude @albertmohler #TheBriefing sbts.co/2oqMJne,['http://sbts.co/2oqMJne'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,1,0
2/26/2018 8:00:54 AM,SBTS,https://twitter.com/SBTS/status/968108610910814208,['TheBriefing'],Can Americans be financially coerced to underwrite labor unions when they are opposed to positions taken by unions? @albertmohler #TheBriefing sbts.co/2FvuKTO,['http://sbts.co/2FvuKTO'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,1,0
2/26/2018 7:30:25 AM,SBTS,https://twitter.com/SBTS/status/968100939314925568,['TheBriefing'],How changes in America’s political landscape represent changes in America’s moral landscape @albertmohler #TheBriefing sbts.co/2oyADb0,['http://sbts.co/2oyADb0'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,2,3,0
2/23/2018 8:41:50 PM,SBTS,https://twitter.com/SBTS/status/967212944546324480,['SBTSChapel'],“Our churches should not be places where adults cannot wait to put the children away.” – @AlbertMohler #SBTSChapel https://t.co/6erBLFCZFT,,['albertmohler'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/967212809246466048/pu/img/f5J7kCYNGwDTRsAT.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/967212809246466048/pu/vid/240x240/DHMLMERa_7tFKW3A.mp4', bitrate=256000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/967212809246466048/pu/vid/480x480/skcwAM3eQL26OsFt.mp4', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/967212809246466048/pu/pl/OYTcQJuzldt0fwld.m3u8', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/967212809246466048/pu/vid/720x720/5GpX4UVu1PdRTSU_.mp4', bitrate=1280000)], duration=80.234, views=14932)]",,,https://buffer.com,Buffer,,,24,238,484,74
2/23/2018 4:35:34 PM,SBTS,https://twitter.com/SBTS/status/967150969527177219,['RenownYouth'],"Youth pastors, are your students trained to stand firm in their faith? Join @AlbertMohler and others next month for #RenownYouth. https://t.co/y9REkzKRfS",,['albertmohler'],"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/967150831815491588/pu/img/J6sTc6r3NVt714vS.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/967150831815491588/pu/vid/676x360/5jvWprNkkV-IcoPp.mp4', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/967150831815491588/pu/vid/338x180/I2s_0Iq9V2CGsrzg.mp4', bitrate=256000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/967150831815491588/pu/pl/5YWSrPwhGpv6u-nR.m3u8', bitrate=None)], duration=69.2, views=902)]",,,https://buffer.com,Buffer,,,0,2,13,1
2/23/2018 8:30:16 AM,SBTS,https://twitter.com/SBTS/status/967028837858074629,['TheBriefing'],No place to hide on LGBT issues for Baptist groups @albertmohler #TheBriefing sbts.co/2oktpbe,['http://sbts.co/2oktpbe'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,1,1
2/23/2018 8:10:05 AM,SBTS,https://twitter.com/SBTS/status/967023760166531072,['TheBriefing'],Secularists present a choice: Abandon convictions or abandon children @albertmohler #TheBriefing sbts.co/2EZAg3i,['http://sbts.co/2EZAg3i'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,0,0
2/23/2018 7:50:11 AM,SBTS,https://twitter.com/SBTS/status/967018750154280960,['TheBriefing'],Why in the 20th century Protestant liberals decided a secular America was preferable to a religious America @albertmohler #TheBriefing sbts.co/2ENyChT,['http://sbts.co/2ENyChT'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,1,0
2/23/2018 7:30:01 AM,SBTS,https://twitter.com/SBTS/status/967013675944103937,['TheBriefing'],The interesting story that one church-state group doesn't want you to know @albertmohler #TheBriefing sbts.co/2ose7jJ,['http://sbts.co/2ose7jJ'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,0,0
2/22/2018 6:14:07 PM,SBTS,https://twitter.com/SBTS/status/966813383084388353,,The Preacher: Billy Graham and American Evangelicalism | @AlbertMohler reflects sbts.co/2EKAMPi,['http://sbts.co/2EKAMPi'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,3,10,1
2/22/2018 11:27:30 AM,SBTS,https://twitter.com/SBTS/status/966711051759837186,['SBTSChapel'],"""Children are a gift. Every single child is made in the image of God, in every single stage and age."" – @AlbertMohler in #SBTSChapel https://t.co/lT0BQWyOUr",,['albertmohler'],"[Photo(previewUrl='https://pbs.twimg.com/media/DWpyk8pW4AAYDed?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DWpyk8pW4AAYDed?format=jpg&name=large')]",,,https://buffer.com,Buffer,,,0,8,15,0
2/22/2018 9:36:03 AM,SBTS,https://twitter.com/SBTS/status/966683005682110464,['SBTSChapel'],"Today in #SBTSChapel, @AlbertMohler is beginning a series of messages discussing life stages from a biblical worldview. Join us live at 10 a.m. for ""The Wonder of Childhood."" sbts.co/2Fmtsue https://t.co/ytB4I4GBDx",['http://sbts.co/2Fmtsue'],['albertmohler'],"[Photo(previewUrl='https://pbs.twimg.com/media/DWpZEbrVwAA0LqA?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DWpZEbrVwAA0LqA?format=jpg&name=large')]",,,https://buffer.com,Buffer,,,0,0,4,0
2/22/2018 8:30:34 AM,SBTS,https://twitter.com/SBTS/status/966666526383321088,['TheBriefing'],Personal reflections on Billy Graham from @albertmohler #TheBriefing sbts.co/2GykFF2,['http://sbts.co/2GykFF2'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,2,4,0
2/22/2018 7:50:08 AM,SBTS,https://twitter.com/SBTS/status/966656352331485184,['TheBriefing'],"Graham as counselor to the presidents, evangelical leader, and technological innovator @albertmohler #TheBriefing sbts.co/2omyyi0",['http://sbts.co/2omyyi0'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,3,2,0
2/22/2018 7:30:33 AM,SBTS,https://twitter.com/SBTS/status/966651421566349312,['TheBriefing'],Special Edition of #TheBriefing: The Life and Legacy of Billy Graham sbts.co/2EF43uH,['http://sbts.co/2EF43uH'],[],,,,https://buffer.com,Buffer,,,0,6,7,0
2/21/2018 8:41:04 PM,SBTS,https://twitter.com/SBTS/status/966487973582733314,,“Billy Graham was a man of deep conviction whose passionate heartbeat was for the gospel of the Lord Jesus Christ.” – @AlbertMohler https://t.co/mqqPnmDg50,,['albertmohler'],"[Photo(previewUrl='https://pbs.twimg.com/media/DWmnsAJVQAU88ml?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DWmnsAJVQAU88ml?format=jpg&name=large')]",,,https://buffer.com,Buffer,,,0,11,51,0
2/21/2018 4:35:06 PM,SBTS,https://twitter.com/SBTS/status/966426077429161990,,"“It was a tremendous privilege to visit with Dr. Graham.” – @AlbertMohler, after meeting with Billy Graham in 2013 https://t.co/0MdAbJlXJx",,['albertmohler'],"[Photo(previewUrl='https://pbs.twimg.com/media/DWlvZRVVQAERbcX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DWlvZRVVQAERbcX?format=jpg&name=large')]",,,https://buffer.com,Buffer,,,0,1,11,0
2/21/2018 2:33:56 PM,SBTS,https://twitter.com/SBTS/status/966395581349400576,,"""Everyone is asking how can we turn the tide? The answer is spiritual revival."" – Billy Graham at @AlbertMohler’s 1993 Inauguration. sbts.co/2EG6OMp",['http://sbts.co/2EG6OMp'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,10,18,1
2/21/2018 9:29:53 AM,SBTS,https://twitter.com/SBTS/status/966319065131376640,,Billy Graham “was a man of deep conviction whose passionate heartbeat was for the gospel of the Lord Jesus Christ.” – @AlbertMohler sbts.co/2FinjiO,['http://sbts.co/2FinjiO'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,10,33,0
2/21/2018 9:14:37 AM,SBTS,https://twitter.com/SBTS/status/966315223920599040,,Mohler on Graham: 'An epic era of evangelical history has come to an end.' | @AlbertMohler sbts.co/2EFeGxz,['http://sbts.co/2EFeGxz'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,11,32,0
2/21/2018 8:30:01 AM,SBTS,https://twitter.com/SBTS/status/966304000395108353,['TheBriefing'],"When it comes to food in a fallen world, 'natural' may be too much of a good thing @albertmohler #TheBriefing sbts.co/2C9NR7o",['http://sbts.co/2C9NR7o'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,1,0
2/21/2018 8:15:04 AM,SBTS,https://twitter.com/SBTS/status/966300240562282496,['TheBriefing'],How our worldview shows up on our dinner table @albertmohler #TheBriefing sbts.co/2sJEuqL,['http://sbts.co/2sJEuqL'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,1,0
2/21/2018 8:00:34 AM,SBTS,https://twitter.com/SBTS/status/966296590943182849,['TheBriefing'],Those out of line with ideological uniformity are no longer welcome in Silicon Valley @albertmohler #TheBriefing sbts.co/2Fk17VI,['http://sbts.co/2Fk17VI'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,0,0
2/21/2018 7:45:06 AM,SBTS,https://twitter.com/SBTS/status/966292695332343810,['TheBriefing'],What Russia has to gain from the decline of America's democratic institutions @albertmohler #TheBriefing sbts.co/2GuRwdS,['http://sbts.co/2GuRwdS'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,0,0
2/21/2018 7:30:33 AM,SBTS,https://twitter.com/SBTS/status/966289034250203136,['TheBriefing'],A contest of worldviews as Russia seeks to exploit key weaknesses in American society @albertmohler #TheBriefing sbts.co/2omxhb0,['http://sbts.co/2omxhb0'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,0,0
2/20/2018 8:30:25 AM,SBTS,https://twitter.com/SBTS/status/965941714631512065,['TheBriefing'],"After decades of ideologically-driven social experimentation, Barbie returns to traditional patterns of play @albertmohler #TheBriefing sbts.co/2FfT5Nf",['http://sbts.co/2FfT5Nf'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,1,0
2/20/2018 8:10:03 AM,SBTS,https://twitter.com/SBTS/status/965936588659347456,['TheBriefing'],A sarcophagus for one: Why Prince Henrik refuses to be buried next to his queen @albertmohler #TheBriefing sbts.co/2EzJsb9,['http://sbts.co/2EzJsb9'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,0,0
2/20/2018 7:50:13 AM,SBTS,https://twitter.com/SBTS/status/965931597315952640,['TheBriefing'],What do declining fertility rates tell us about the American worldview? @albertmohler #TheBriefing sbts.co/2EEz2XU,['http://sbts.co/2EEz2XU'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,0,0
2/20/2018 7:30:22 AM,SBTS,https://twitter.com/SBTS/status/965926601673400320,['TheBriefing'],"Fifty years later, predictions of mass famine and starvation remain unfounded @albertmohler #TheBriefing sbts.co/2Huwf5u",['http://sbts.co/2Huwf5u'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,2,0,0
2/19/2018 8:30:09 AM,SBTS,https://twitter.com/SBTS/status/965579259170447361,['TheBriefing'],"In failing to take action on DACA legislation, Congress fails both the American people and the Dreamers @albertmohler #TheBriefing sbts.co/2ECNAHx",['http://sbts.co/2ECNAHx'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,5,0
2/19/2018 8:15:01 AM,SBTS,https://twitter.com/SBTS/status/965575451585470464,['TheBriefing'],Indictments handed down by Special Counsel expose Russian attempts to subvert democracy @albertmohler #TheBriefing sbts.co/2ohFTzl,['http://sbts.co/2ohFTzl'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,2,0
2/19/2018 8:00:43 AM,SBTS,https://twitter.com/SBTS/status/965571851471728640,['TheBriefing'],What exactly is common sense when it comes to gun control? @albertmohler #TheBriefing sbts.co/2og4vZr,['http://sbts.co/2og4vZr'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,0,0
2/19/2018 7:45:14 AM,SBTS,https://twitter.com/SBTS/status/965567954803978242,['TheBriefing'],Who is to blame for last week's massacre in a Florida school? @albertmohler #TheBriefing sbts.co/2FfpmE8,['http://sbts.co/2FfpmE8'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,0,0
2/19/2018 7:30:25 AM,SBTS,https://twitter.com/SBTS/status/965564226377990144,['TheBriefing'],How did the FBI miss obvious warning signs before Florida school shooting? @albertmohler #TheBriefing sbts.co/2ECf008,['http://sbts.co/2ECf008'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,0,0
2/18/2018 8:41:00 PM,SBTS,https://twitter.com/SBTS/status/965400797071728640,,All Other Ground is Sinking Sand: A Portrait of Theological Disaster – New from @AlbertMohler. sbts.co/2ocy5PA,['http://sbts.co/2ocy5PA'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,0,1,0
2/16/2018 8:30:31 AM,SBTS,https://twitter.com/SBTS/status/964492187634462720,['TheBriefing'],A step into greater paranoia: Iran claims lizards are being used to spy on nuclear program @albertmohler #TheBriefing sbts.co/2EuINb4,['http://sbts.co/2EuINb4'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,3,1
2/16/2018 8:00:16 AM,SBTS,https://twitter.com/SBTS/status/964484574570057729,['TheBriefing'],New Jersey church defies reality at 'renaming service' @albertmohler #TheBriefing sbts.co/2EI1ISZ,['http://sbts.co/2EI1ISZ'],['albertmohler'],,,,https://buffer.com,Buffer,,,0,1,2,0
